id,date,kms,alti,lat_deg,lat_min,long_deg,long_min,poids,taille,id_couleur,couleur,id_matiere,matiere,id_origine,origine,id_pays,pays,post,objet,gps,lieu,contexte,depart,arrivee,annee,mois,jour,kms_cumule,kms_depart_vol_oiseau,kms_depart_corde,kms_etape_segments,kms_etape_cumule,lat_dec,long_dec,lat_rad,long_rad,lat_x,long_y
74,41255,40,168,36,48.14,-4,-29.507,0.07,26,17,Brun,7,Animale,1,Naturel,2,Espagne,1,"Nid de guêpe","N 36°48,140' W 4°29,507'","Route de Malaga","Course contre la montre",Almogia,Melilla,2012,12,12,2006,1245.2500023978798,1243.2698867465376,18.088199815609542,#NUM!,36.80233333333334,-4.491783333333333,0.6423213465370371,-0.07839634223425926,0,0
75,41256,25,1,35,17.872,-2,-56.181,10.15,0,6,Vert,8,Verre,2,Artificiel,3,Maroc,1,"Verre dépoli","N 35°17,872' W 2°56,181'",Melilla,"Nuit en zone militaire",Melilla,Route-de-Segangan,2012,12,13,2031,1415.4571516900528,1412.5494453248498,218.08968084123484,#NUM!,35.297866666666664,-2.93635,0.6160634718962963,-0.05124893220277778,0,0
76,41257,35,596,35,13.76,-2,-58.743,0.91,17,17,Brun,7,Animale,1,Naturel,3,Maroc,1,"Graine d'eucalyptus","N 35°13,760' W 2°58,743'","Route de Zeghanghane","Vue sur minaret",Route-de-Segangan,El-Kandoussi,2012,12,14,2066,1422.831087417535,1419.87771914654,8.552400742737923,#NUM!,35.22933333333334,-2.97905,0.6148673405925926,-0.051994187163888886,0,0
77,41258,45,172,35,4.299,-3,-12.784,0.76,45,17,Brun,7,Animale,1,Naturel,3,Maroc,1,"Patte de lézard","N 35°04,299' W 3°12,784'","Route de Tiztoutine","Oued à sec",El-Kandoussi,Tiztoutine,2012,12,15,2111,1439.2212357533606,1436.1646683806323,27.577774503369827,#NUM!,35.07165,-3.2130666666666667,0.612115249575,-0.05607854505185185,0,0
78,41259,25,368,34,56.781,-3,-23.5,1.87,15,17,Brun,6,Minérale,2,Artificiel,3,Maroc,1,"Fragments de carrelage","N 34°56,781' W 3°23,500'",Driouch,"Mal bouffe",Tiztoutine,Driouch,2012,12,16,2136,1452.4696420919406,1449.3279228738359,21.42346398880613,#NUM!,34.94635,-3.3916666666666666,0.6099283538694444,-0.05919570046296296,0,0
79,41260,45,463,34,52.318,-3,-23.101,0.48,54,4,Jaune,3,Plastique,2,Artificiel,3,Maroc,1,"Collier de serrage","N 34°52,318' W 3°23,101'","Route d'Ain Zorah",Arnaque,Driouch,Ain-Zorha,2012,12,17,2181,1460.7597437054771,1457.5639456818021,8.295584310771385,#NUM!,34.871966666666665,-3.3850166666666666,0.6086301208907406,-0.05907963616574073,0,0
80,41261,35,602,34,27.62,-3,-44.176,0.13,60,17,Brun,7,Animale,1,Naturel,3,Maroc,1,"Fragments d'épineux et laine de mouton","N 34°27,620' W 3°44,176'","Oued Msoun","Pemière nuit à deux",Ain-Zorha,Oued-Msoun,2012,12,18,2216,1505.643110125436,1502.1437287667932,55.934983039142125,#NUM!,34.46033333333333,-3.736266666666667,0.6014457699814814,-0.06521009998518519,0,0
81,41262,55,417,34,13.347,-4,-0.528,0.69,28,14,Gris,0,Mixte,2,Artificiel,3,Maroc,1,"Cachet de Paracetamol","N 34°13,347' W 4°00,528'",Taza,"Coup de froid",Oued-Msoun,Taza,2012,12,19,2271,1531.8147629171958,1528.1297986891377,36.421468179507286,#NUM!,34.22245,-4.0088,0.5972939260861112,-0.06996669995555556,0,0
82,41263,0,417,34,13.347,-4,-0.528,1.71,0,13,Blanc,6,Minérale,1,Naturel,3,Maroc,1,"Fragments du mur de la chambre d'hôtel","N 34°13,347' W 4°00,528'","Hôtel Guillaumtell",Pause,Taza,Taza,2012,12,20,2271,1531.8147629171958,1528.1297986891377,0,#NUM!,34.22245,-4.0088,0.5972939260861112,-0.06996669995555556,0,0
83,41264,25,484,34,13.418,-4,-0.463,0.94,30,15,Noir,2,Métallique,2,Artificiel,3,Maroc,1,"Étiquette aluminium","N 34°13,418' W 4°00,463'",Taza,"Départ de Taza",Taza,Oued-Amlil,2012,12,21,2296,1531.6836076975674,1527.999589461721,0.1650750053461743,#NUM!,34.22363333333333,-4.007716666666667,0.5973145791314814,-0.06994779223796296,0,0
84,41265,45,295,34,11.549,-4,-15.852,1.2,12,14,Gris,2,Métallique,2,Artificiel,3,Maroc,1,Bague,"N 34°11,549' W 4°15,852'","Sidi Abdallah Des Rhiata","Pause clémentine",Oued-Amlil,Lac-Idriss-1er,2012,12,22,2341,1535.1868239766281,1531.477482253173,23.845484090822723,#NUM!,34.192483333333335,-4.2642,0.5967709095287037,-0.0744242671,0,0
85,41266,10,414,34,2.147,-4,-36.463,0.69,14,17,Brun,7,Animale,1,Naturel,3,Maroc,1,"Fruit de Sadra","N 34°02,147' W 4°36,463'","Cooperative Mokhtara","Rencontre des Hassan",Lac-Idriss-1er,Coopérative-Mokhtara,2012,12,23,2351,1553.126428853486,1549.2855892993373,36.11702451252903,#NUM!,34.035783333333335,-4.607716666666667,0.5940359809009259,-0.08041975890462963,0,0
86,41267,50,194,34,3.638,-4,-57.951,0.47,0,7,"Bleu Vert",3,Plastique,2,Artificiel,3,Maroc,1,"Papier de chocolat.","N 34°03,638' W 4°57,951'","Hôtel Moulay Idriss","Noël 2012",Coopérative-Mokhtara,Fès,2012,12,24,2401,1551.4576512894434,1547.62917285757,33.12051053706382,#NUM!,34.060633333333335,-4.96585,0.5944696948537037,-0.08667035945277776,0,0
87,41268,0,194,34,3.638,-4,-57.951,0.64,35,3,"Jaune Orangé",3,Plastique,2,Artificiel,3,Maroc,1,"Composant d'une tringle à rideaux","N 34°03,638' W 4°57,951'",Fès,"Journée à trois",Fès,Fès,2012,12,25,2401,1551.4576512894434,1547.62917285757,0,#NUM!,34.060633333333335,-4.96585,0.5944696948537037,-0.08667035945277776,0,0
88,41269,0,248,34,3.766,-4,-58.139,0.07,0,7,"Bleu Vert",4,Textile,2,Artificiel,3,Maroc,1,"Fils de tissu","N 34°03,766' W 4°58,139'","Médina de Fès",Labyrinthe,Fès,Fès,2012,12,26,2401,1551.2326759080267,1547.4058619043797,0.3737119105121897,#NUM!,34.06276666666667,-4.968983333333333,0.5945069285129629,-0.0867250463898148,0,0
89,41270,0,323,34,3.658,-4,-58.181,0.15,0,17,Brun,3,Plastique,2,Artificiel,3,Maroc,1,"Bande de cassette audio","N 34°03,658' W 4°58,181'","Médina de Fès","Encore perdus",Fès,Fès,2012,12,27,2401,1551.435415443092,1547.607101539448,0.2103408172638623,#NUM!,34.060966666666666,-4.969683333333333,0.5944755126129629,-0.08673726368425926,0,0
90,41271,0,265,34,3.635,-4,-57.966,0.29,53,6,Vert,3,Plastique,2,Artificiel,3,Maroc,1,"Feuilles en plastique","N 34°03,635' W 4°57,966'",Fès,"En attendant le couscous",Fès,Fès,2012,12,28,2401,1551.4641714000757,1547.635644723485,0.33292679192115715,#NUM!,34.060583333333334,-4.9661,0.5944688221898148,-0.08667472277222221,0,0
91,41272,0,309,34,3.979,-4,-58.047,0.35,115,14,Gris,5,Cellulose,2,Artificiel,3,Maroc,1,"Papier de journal emballage de cacahuètes","N 34°03,979' W 4°58,047'",Fès,"Café wifi dans la medina",Fès,Fès,2012,12,29,2401,1550.8322431924298,1547.0083905047404,0.6497160302111934,#NUM!,34.066316666666665,-4.9674499999999995,0.594568887649074,-0.08669828469722221,0,0
92,41273,0,305,34,3.773,-4,-57.863,0.84,38,17,Brun,1,Végétale,1,Naturel,3,Maroc,1,"Chute de bois","N 34°03,773' W 4°57,863'",Fès,"Devant une scierie artisanale",Fès,Fès,2012,12,30,2401,1551.20196261894,1547.375375803042,0.47505006296175023,#NUM!,34.06288333333333,-4.964383333333333,0.5945089647287036,-0.08664476131203704,0,0
93,41274,0,287,34,3.57,-4,-57.91,0.67,67,15,Noir,0,Mixte,2,Artificiel,3,Maroc,1,"Lanière de smartphone","N 34°03,570' W 4°57,910'",Fès,"Devant la porte Bâb Fetouh",Fès,Fès,2012,12,31,2401,1551.5809649686116,1547.7515740244803,0.3831752022031639,#NUM!,34.0595,-4.965166666666667,0.5944499144722222,-0.0866584330462963,0,0
94,41275,0,218,34,3.59,-4,-57.914,1.03,0,3,"Jaune Orangé",6,Minérale,1,Naturel,3,Maroc,1,"Morceaux de la muraille de la médina","N 34°03,590' W 4°57,914'",Fès,"Première pluie de l'année",Fès,Fès,2013,1,1,2401,1551.5441786780405,1547.7150599649467,0.03758089157966227,#NUM!,34.05983333333333,-4.965233333333334,0.5944557322314814,-0.08665959659814815,0,0
95,41276,10,11,34,1.367,-6,-50.345,0.74,54,13,Blanc,1,Végétale,2,Artificiel,3,Maroc,1,"Té de golf","N 34°01,367' W 6°50,345'","Medina de Rabat","Arrivée à l'hôtel d'Alger",Fès,Rabat,2013,1,2,2411,1570.6105226968273,1566.6385711383907,172.75181967257294,#NUM!,34.02278333333334,-6.839083333333333,0.5938090882898148,-0.11936442116203702,0,0
96,41277,0,10,34,1.367,-6,-50.382,0.29,0,15,Noir,3,Plastique,2,Artificiel,3,Maroc,1,"Accessoires de GSM","N 34°01,367' W 6°50,382'","Fnac Berbère","Courses dans la medina",Rabat,Rabat,2013,1,3,2411,1570.61796825029,1566.645960232507,0.05684797684961137,#NUM!,34.02278333333334,-6.8397,0.5938090882898148,-0.11937518401666666,0,0
97,41278,0,8,34,1.465,-6,-50.353,2.08,42,12,Rouge,0,Mixte,2,Artificiel,3,Maroc,1,"Fiche RCA","N 34°01,465' W 6°50,353'",Rabat,"A la pêche aux visas",Rabat,Rabat,2013,1,4,2411,1570.4320277579295,1566.4614295597448,0.18705365929988393,#NUM!,34.02441666666667,-6.839216666666667,0.5938375953101852,-0.11936674826574073,0,0
98,41279,0,10,34,1.377,-6,-50.301,0.31,6,14,Gris,2,Métallique,2,Artificiel,3,Maroc,1,"Pile bouton","N 34°01,377' W 6°50,301'","Medina de Rabat","Courses électroniques",Rabat,Rabat,2013,1,5,2411,1570.5832925212696,1566.611547443658,0.18164528480915665,#NUM!,34.02295,-6.83835,0.5938119971694444,-0.11935162209166666,0,0
99,41280,0,5,34,1.415,-6,-50.467,5.02,58,14,Gris,2,Métallique,2,Artificiel,3,Maroc,1,"Tube de fer à souder","N 34°01,415' W 6°50,467'",Rabat,Arnaque,Rabat,Rabat,2013,1,6,2411,1570.5468655984698,1566.5753967275464,0.264595925514091,#NUM!,34.023583333333335,-6.841116666666666,0.593823050912037,-0.1193999094935185,0,0
100,41281,0,3,34,1.617,-6,-50.992,0.52,20,12,Rouge,0,Mixte,2,Artificiel,3,Maroc,1,Led,"N 34°01,617' W 6°50,992'","Côte de Rabat",Repos,Rabat,Rabat,2013,1,7,2411,1570.2815365688593,1566.3120791659676,0.8892872737315553,#NUM!,34.02695,-6.849866666666666,0.5938818102805555,-0.11955262567407407,0,0
101,41282,0,3,34,2.573,-6,-49.894,1.59,25,17,Brun,7,Animale,1,Naturel,3,Maroc,1,"Dent de mouton","N 34°02,573' W 6°49,894'",Salé,"Ville de pirates",Rabat,Rabat,2013,1,8,2411,1568.3034283340214,1564.3489456479583,2.4466058250849088,#NUM!,34.042883333333336,-6.831566666666666,0.5941598991731482,-0.11923323069074074,0,0
102,41283,0,10,34,1.48,-6,-50.512,2.48,38,14,Gris,3,Plastique,2,Artificiel,3,Maroc,1,"Clavier de téléphone","N 34°01,480' W 6°50,512'","Médina de Rabat, Fnac Berbère","Un jour de boulot",Rabat,Rabat,2013,1,9,2411,1570.4364731010473,1566.4658412017122,2.237569714273087,#NUM!,34.02466666666667,-6.841866666666666,0.5938419586296296,-0.11941299945185183,0,0
103,41284,0,13,34,1.513,-6,-50.955,0.37,56,15,Noir,0,Mixte,2,Artificiel,3,Maroc,1,"Câble et ressort","N 34°01,513' W 6°50,955'","Medina de Rabat","Journée boulot",Rabat,Rabat,2013,1,10,2411,1570.4651810774185,1566.4943315318392,0.6833665245376609,#NUM!,34.025216666666665,-6.84925,0.5938515579324074,-0.11954186281944443,0,0
104,41285,20,5,34,1.408,-6,-50.46,0.14,28,17,Brun,7,Animale,1,Naturel,3,Maroc,1,Cafard,"N 34°01,408' W 6°50,460'","Auberge de Jeunesse de Rabat","Cafart du départ",Rabat,Plage-du-Val-d''Or',2013,1,11,2431,1570.5583205522269,1566.5867648256385,0.7850343350413673,#NUM!,34.023466666666664,-6.841,0.5938210146962962,-0.11939787327777777,0,0
105,41286,80,1,33,54.482,-6,-59.421,1.22,38,8,Bleu,3,Plastique,2,Artificiel,3,Maroc,1,Cheville,"N 33°54,482' W 6°59,421'","Plage du Val D'Or","Petit déjeuner avec gardiens",Plage-du-Val-d''Or',Casablanca,2013,1,12,2511,1585.1280331097516,1581.0449769774896,18.832348080649684,#NUM!,33.908033333333336,-6.99035,0.5918063246648149,-0.12200452031388889,0,0
106,41287,0,62,33,32.625,-7,-35.594,0.14,60,15,Noir,3,Plastique,2,Artificiel,3,Maroc,1,"Gaine thermorétractable","N 33°32.625' W 7°35.594'",Casablanca,"Visite d'un atelier de génie",Casablanca,Casablanca,2013,1,13,2511,1633.5009150281671,1629.0327454781295,68.9353242231548,#NUM!,33.54375,-7.593233333333333,0.5854483864583333,-0.13252681059814814,0,0
107,41288,105,14,33,17.331,-8,-20.63,0.87,62,3,"Jaune Orangé",1,Végétale,1,Naturel,3,Maroc,1,Bambou,"N 33°17.331' W 8°20.630'",Azemnour,"Record battu",Casablanca,Azemnour,2013,1,14,2616,1673.6617088875544,1668.8560074687925,75.23182786757062,#NUM!,33.28885,-8.343833333333333,0.5809995459527777,-0.14562724089814813,0,0
108,41289,60,16,33,2.944,-8,-41.256,3.51,20,17,Brun,6,Minérale,1,Naturel,3,Maroc,1,silex,"N 33°02.944' W 8°41.256'","Route de Safi","Conversation avec Ali",Azemnour,Sidi-El-Abed,2013,1,15,2676,1706.1001927633338,1701.0097836881832,41.66130468336224,#NUM!,33.04906666666667,-8.6876,0.5768145408296296,-0.1516270960222222,0,0
109,41290,115,78,32,35.452,-9,-12.575,2.93,40,13,Blanc,7,Animale,1,Naturel,3,Maroc,1,"Canine de canidé","N 32°35,452' W 9°12,575'","Route de Safi","Paysage changeant",Sidi-El-Abed,Safi,2013,1,16,2791,1766.1759867332205,1760.5290472859635,70.55375277503974,#NUM!,32.59086666666666,-9.209583333333333,0.5688174489518518,-0.16073741613425924,0,0
110,41291,60,64,31,51.892,-9,-30.14,0.65,60,1,"Rouge Orangé",7,Animale,1,Naturel,3,Maroc,1,"Piment abandonné","N 31°51,892' W 9°30,140'","Route d'Essaouira","Nuit au paradis",Safi,Route-d''Essaouira',2013,1,17,2851,1850.9966450487489,1844.4970382390563,85.31882056635621,#NUM!,31.864866666666668,-9.502333333333333,0.5561463692851852,-0.16584686320370368,0,0
111,41292,60,11,31,32.062,-9,-45.14,1.36,55,14,Gris,3,Plastique,2,Artificiel,3,Maroc,1,"Pad de clavier de téléphone","N 31°32,062' W 9°45,140'",Essaouira,"Arrivé à Essaouira",Route-d''Essaouira',Essaouira,2013,1,18,2911,1892.1003131074706,1885.15835327954,43.71528812273966,#NUM!,31.534366666666667,-9.752333333333333,0.5503780609796296,-0.17021018264814813,0,0
112,41293,0,12,31,30.87,-9,-46.19,0.25,10,17,Brun,2,Métallique,2,Artificiel,3,Maroc,1,"Fragments de galion","N 31°30,870' W 9°46,190'","Médina d'Essaouira","Tempête Marocaine",Essaouira,Essaouira,2013,1,19,2911,1894.6271159636385,1887.6573276117683,2.7632738864708113,#NUM!,31.5145,-9.769833333333333,0.5500313225277778,-0.17051561500925924,0,0
113,41294,0,21,31,30.897,-9,-46.152,0.31,76,7,"Bleu Vert",3,Plastique,2,Artificiel,3,Maroc,1,Boulon,"N 31°30,897' W 9°46,152'","Médina d'Essaouira","Journée boulot",Essaouira,Essaouira,2013,1,20,2911,1894.5648072925992,1887.5957060587068,0.07817661008635468,#NUM!,31.51495,-9.7692,0.5500391765027778,-0.17050456126666666,0,0
114,41295,0,5,31,30.868,-9,-46.207,4.13,18,17,Brun,2,Métallique,2,Artificiel,3,Maroc,1,Filet,"N 31°30,868' W 9°46,207'","Port d'Essaouira","Entre deux averses",Essaouira,Essaouira,2013,1,21,2911,1894.6367888173493,1887.6668937926256,0.10220090542805797,#NUM!,31.514466666666667,-9.770116666666667,0.5500307407518518,-0.17052056010462963,0,0
115,41296,30,3,31,19.885,-9,-47.591,0.05,25,17,Brun,7,Animale,1,Naturel,3,Maroc,1,Papillon,"N 31°19.885' W 9°47.591'","Sidi Kaouki","Eau courante salée",Essaouira,Sidi-Kaouki,2013,1,22,2941,1914.96757615921,1907.7710607308786,20.477339110091656,#NUM!,31.331416666666666,-9.793183333333333,0.5468359182546295,-0.17092314904537037,0,0
116,41297,25,292,31,11.48,-9,-42.56,0.08,0,3,"Jaune Orangé",7,Animale,1,Naturel,3,Maroc,1,"Laine de Mouton","N 31°11.480' W 9°42.560",Smimou,"Bivouac du sud",Sidi-Kaouki,Smimou,2013,1,23,2966,1928.392332564975,1921.043518205114,17.502059634382874,#NUM!,31.191333333333333,-9.709333333333333,0.5443910049259258,-0.1694596917037037,0,0
117,41298,40,268,31,4.438,-9,-39.644,0.85,22,17,Brun,7,Animale,1,Naturel,3,Maroc,1,"Graine d'argan","N 31°04.438' W 9°39.644'","Route de Tamri","Pause pain-huile d'olive",Smimou,Tafrat,2013,1,24,3006,1940.1253355873398,1932.6416698327234,13.850020225782181,#NUM!,31.073966666666667,-9.660733333333333,0.5423425718907408,-0.16861146240370367,0,0
118,41299,45,98,30,42.797,-9,-40.421,17.36,56,15,Noir,2,Métallique,2,Artificiel,3,Maroc,1,Ferrite,"N 30°42.797' W 9°40.421'","Du coté de Tamri","Verset chanté",Tafrat,Tamri,2013,1,25,3051,1979.5750515798134,1971.625909383911,40.13649043178157,#NUM!,30.713283333333333,-9.673683333333333,0.5360474654842592,-0.1688374823509259,0,0
119,41300,45,34,30,37.765,-9,-49.995,3.14,40,14,Gris,2,Métallique,2,Artificiel,3,Maroc,1,Clé,"N 30°37.765' W 9°49.995'","Route de Taghazout","une vache se poêl",Tamri,Taghazout,2013,1,26,3096,1991.9661604021885,1983.866932103351,17.88968492405272,#NUM!,30.629416666666668,-9.83325,0.5345837172546296,-0.17162244370833332,0,0
120,41301,16,13,30,35.137,-9,-45.451,0.55,13,14,Gris,0,Mixte,2,Artificiel,3,Maroc,1,"Fiche USB","N 30°35,137' W 9°45,451'","Route de Aourir","Village de camping-cars",Taghazout,Aourir,2013,1,27,3112,1995.159356485318,1987.0211475117273,8.734702431520764,#NUM!,30.585616666666667,-9.757516666666668,0.533819263687963,-0.17030064880462964,0,0
121,41302,20,39,30,27.228,-9,-39.516,0.71,40,6,Vert,2,Métallique,2,Artificiel,3,Maroc,1,"Demi ours en plastique","N 30°27,228' W 9°39,516'","Porte d'Agadir","Arrivée à Agadir",Aourir,Agadir,2013,1,28,3132,2007.4831879823012,1999.1933655784862,17.458181704001383,#NUM!,30.4538,-9.6586,0.531518630788889,-0.16857422874444444,0,0
122,41303,0,35,30,24.733,-9,-35.053,0.96,0,3,"Jaune Orangé",1,Végétale,2,Artificiel,3,Maroc,1,Épice,"N 30°24,733' W 9°35,053'","Pharmacie berbère","Hassan II est Herboriste",Agadir,Agadir,2013,1,29,3132,2010.5268565123329,2002.1993021321305,8.501692815924176,#NUM!,30.412216666666666,-9.584216666666666,0.5307928653212962,-0.16727599576574073,0,0
123,41304,0,39,30,24.679,-9,-34.602,0.03,36,14,Gris,3,Plastique,2,Artificiel,3,Maroc,1,Trotteuse,"N 30°24,679' W 9°34,602'","Souk ferraille d'Agadir","Courses de bidouillage",Agadir,Agadir,2013,1,30,3132,2010.4763631874093,2002.1494356975097,0.7279342423309755,#NUM!,30.411316666666668,-9.5767,0.5307771573712963,-0.16714480529444445,0,0
124,41305,0,39,30,24.673,-9,-34.615,0.52,14,14,Gris,3,Plastique,2,Artificiel,3,Maroc,1,"Bouton de manette","N 30°24,673' W 9°34,615'","Souk ferraille d'Agadir","Assis jusqu'au soleil couchant",Agadir,Agadir,2013,1,31,3132,2010.491524147325,2002.164408432703,0.023572804194918875,#NUM!,30.411216666666668,-9.576916666666667,0.5307754120435185,-0.16714858683796296,0,0
125,41306,0,28,30,25.145,-9,-35.975,1.47,21,14,Gris,2,Métallique,2,Artificiel,3,Maroc,1,"Levier d'interrupteur","N 30°25,145' W 9°35,975'","Hôtel Les Palmiers","Fabrication d'un amplificateur mono",Agadir,Agadir,2013,2,1,3132,2010.0836749746559,2001.7616217584302,2.343631422088841,#NUM!,30.419083333333333,-9.599583333333333,0.530912711162037,-0.16754419446759258,0,0
126,41307,0,39,30,24.668,-9,-34.592,0.7,16,10,Violet,3,Plastique,2,Artificiel,3,Maroc,1,"Cœur de pacotille","N 30°24,668' W 9°34,592'","Souk ferraille d'Agadir","Derniers achats avant le sud",Agadir,Agadir,2013,2,2,3132,2010.4930290153159,2002.1658946174637,2.381208695747383,#NUM!,30.411133333333332,-9.576533333333334,0.5307739576037036,-0.1671418964148148,0,0
127,41308,35,78,30,9.282,-9,-32.474,1.23,26,3,"Jaune Orangé",7,Animale,1,Naturel,3,Maroc,1,"Fragment d'os","N 30°09,282' W 9°32,474'","Non loin de Sisi Bibi","Nuit au bord de la national 1",Agadir,Sidi-Bibi,2013,2,3,3167,2037.7259431364812,2029.056115847769,28.722932481472917,#NUM!,30.1547,-9.541233333333333,0.5262983554055555,-0.16652579570925924,0,0
128,41309,60,240,29,41.855,-9,-43.809,3.09,110,14,Gris,2,Métallique,2,Artificiel,3,Maroc,1,"Chaîne de bouchon de lavabo","N 29°41.855' W9°43.809'","Tiznit, Hôtel Belle Vue","Ambiance Hôtel",Sidi-Bibi,Tiznit,2013,2,4,3227,2091.2052472046266,2081.8353768027087,54.006307225515734,#NUM!,29.697583333333334,-9.73015,0.5183201712453703,-0.16982301076944445,0,0
129,41310,0,217,29,41.851,-9,-43.68,0.15,48,14,Gris,4,Textile,2,Artificiel,3,Maroc,1,"Nœud tissu","N 29°41.851' W9°43.680'","Ruelle de la médina de Tiznit","Recherche d'un artisan ciseleur",Tiznit,Tiznit,2013,2,5,3227,2091.1702180624948,2081.800818085711,0.20785887072333337,#NUM!,29.697516666666665,-9.728,0.5183190076935185,-0.1697854862222222,0,0
130,41311,0,208,29,41.83,-9,-43.837,1.92,26,6,Vert,0,Mixte,2,Artificiel,3,Maroc,1,Condensateur,"N 29°41.830' W9°43.837'","Cantine de Tiznit","Petit déjeuné au hamlou",Tiznit,Tiznit,2013,2,6,3227,2091.2598014839905,2081.889198412085,0.2557946913946726,#NUM!,29.697166666666668,-9.730616666666666,0.5183128990462963,-0.1698311556324074,0,0
131,41312,0,223,29,42.306,-9,-43.489,0.31,70,11,"Rouge Violet",3,Plastique,2,Artificiel,3,Maroc,1,"Négatif photo"," N 29°42.306' W 9°43.489'","Palmeraie-décharge de Tiznit","Promenade repos",Tiznit,Tiznit,2013,2,7,3227,2090.281811382289,2080.924337039297,1.0452858872249864,#NUM!,29.7051,-9.724816666666667,0.5184513617166667,-0.1697299266212963,0,0
132,41313,40,292,29,36.67,-9,-54.368,0.91,10,15,Noir,3,Plastique,2,Artificiel,3,Maroc,1,Asphalte,"N 29°36.670' W 09°54.368'","Aarba Sahel","Toujours des montagnes",Tiznit,Gourizim,2013,2,8,3267,2104.117628696681,2094.5732775847214,20.403138105078163,#NUM!,29.611166666666666,-9.906133333333333,0.5168119171574074,-0.17289449677037036,0,0
133,41314,7,67,29,36.377,-10,-1.337,1.49,40,2,Orange,0,Mixte,2,Artificiel,3,Maroc,1,"Lame de rasoir","N 29°36,377' W 10°01,337'","Falaise de Mirleft","En marche vers la plage",Gourizim,Mirleft,2013,2,9,3274,2107.0147528431835,2097.4309590443772,11.245098767162423,#NUM!,29.606283333333334,-10.022283333333334,0.5167266869842593,-0.17492169498425927,0,0
134,41315,6,3,29,32.195,-10,-3.554,2.58,36,17,Brun,7,Animale,1,Naturel,3,Maroc,1,"Nacre millénaire","N 29°32.195' W 10°03.554'","Route de Sidi Ifni","Il faut trouver quelque chose ",Mirleft,Route-de-Sidi-Ifni,2013,2,10,3280,2115.3504134640953,2105.6525294464063,8.53683937694987,#NUM!,29.536583333333333,-10.059233333333333,0.5155101935231481,-0.17556659359814814,0,0
